Tanggal,Tweets,ID,Screen Name,Banyak Retweet,Source,Retweet Status,Hashtags
2021-05-15 18:04:51,"b'Cegah Pembalakan Liar, Polsek Matikit Lakukan Sosialisasi Tentang Ilegal\xc2\xa0Logging. https://t.co/W6VkhPPeTS'",1393628457813348353,mcreativepky,0,WordPress.com,0,[]
2021-05-15 10:10:34,b'Patroli Sinergi TNI Polri di Kecamatan Bulu Antisipasi Illegal Logging (Pembalakan Liar Pohon) diwilayah hutan lind\xe2\x80\xa6 https://t.co/ibiSDnYS6z',1393509099824816134,PolisiSukoharjo,0,Twitter for Android,0,[]
2021-05-15 09:58:11,b'@LTRFESS Hutannya belum kena pembalakan liar',1393505984362909696,OwnerMKR,0,Twitter for Android,0,[]
2021-05-13 13:58:47,"b'Melalui wayang Cristal dari daur ulang botol bekas, kami ingin perkenalkan cerita tentangIndoneaia. Salah satunya c\xe2\x80\xa6 https://t.co/cWWJT95J71'",1392841759781113860,UmiHani24067739,0,Twitter for Android,0,[]
2021-05-11 21:16:04,"b'Selain menyita 65 batang kayu berbagai jenis berukuran 40x40 centimeter dengan panjang empat meter tersebut, tim ga\xe2\x80\xa6 https://t.co/w9Ikej22jQ'",1392227028057825281,voidotid,0,VOI.ID,0,[]
